,bike_name,price,kms_driven,owner,age,power,city_code,brand_code
17068,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17069,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17070,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17071,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17072,Royal Enfield Classic,87000,16336,0,7,350,104,1
17073,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17074,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17075,KTM RC 390cc,196700,13216,0,4,390,3,9
17076,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17077,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17078,Royal Enfield Classic,95500,18000,0,8,350,1,1
17079,Hero Passion Pro,32000,12000,0,6,100,1,5
17080,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17081,Hero Passion 100cc,15000,35000,1,19,100,388,5
17082,Hero Passion Pro,39000,22000,0,4,100,1,5
17083,TVS Apache RTR,30000,6639,0,9,180,19,0
17084,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17085,Hero Super Splendor,15600,84186,0,16,125,18,5
17086,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17087,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17088,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17089,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17090,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17091,Royal Enfield Classic,87000,16336,0,7,350,104,1
17092,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17093,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17094,KTM RC 390cc,196700,13216,0,4,390,3,9
17095,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17096,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17097,Royal Enfield Classic,95500,18000,0,8,350,1,1
17098,Hero Passion Pro,32000,12000,0,6,100,1,5
17099,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17100,Hero Passion 100cc,15000,35000,1,19,100,388,5
17101,Hero Passion Pro,39000,22000,0,4,100,1,5
17102,TVS Apache RTR,30000,6639,0,9,180,19,0
17103,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17104,Hero Super Splendor,15600,84186,0,16,125,18,5
17105,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17106,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17107,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17108,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17109,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17110,Royal Enfield Classic,87000,16336,0,7,350,104,1
17111,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17112,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17113,KTM RC 390cc,196700,13216,0,4,390,3,9
17114,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17115,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17116,Royal Enfield Classic,95500,18000,0,8,350,1,1
17117,Hero Passion Pro,32000,12000,0,6,100,1,5
17118,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17119,Hero Passion 100cc,15000,35000,1,19,100,388,5
17120,Hero Passion Pro,39000,22000,0,4,100,1,5
17121,TVS Apache RTR,30000,6639,0,9,180,19,0
17122,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17123,Hero Super Splendor,15600,84186,0,16,125,18,5
17124,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17125,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17126,Honda CB Trigger,43000,42837,0,8,150,2,4
17127,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17128,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17129,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17130,Hero Passion 100cc,18000,3869,0,16,100,7,5
17131,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17132,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17133,Hero Hunk Rear,25000,48587,0,8,150,1,5
17134,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17135,Honda CB Hornet,87000,140,0,3,160,10,4
17136,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17137,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17138,Hero CD Deluxe,18000,22824,0,8,100,30,5
17139,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17140,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17141,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17142,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17143,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17144,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17145,Honda CB Trigger,43000,42837,0,8,150,2,4
17146,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17147,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17148,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17149,Hero Passion 100cc,18000,3869,0,16,100,7,5
17150,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17151,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17152,Hero Hunk Rear,25000,48587,0,8,150,1,5
17153,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17154,Honda CB Hornet,87000,140,0,3,160,10,4
17155,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17156,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17157,Hero CD Deluxe,18000,22824,0,8,100,30,5
17158,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17159,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17160,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17161,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17162,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17163,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17164,Honda CB Trigger,43000,42837,0,8,150,2,4
17165,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17166,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17167,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17168,Hero Passion 100cc,18000,3869,0,16,100,7,5
17169,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17170,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17171,Hero Hunk Rear,25000,48587,0,8,150,1,5
17172,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17173,Honda CB Hornet,87000,140,0,3,160,10,4
17174,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17175,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17176,Hero CD Deluxe,18000,22824,0,8,100,30,5
17177,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17178,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17179,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17180,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17181,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17182,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17183,Honda CB Trigger,43000,42837,0,8,150,2,4
17184,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17185,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17186,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17187,Hero Passion 100cc,18000,3869,0,16,100,7,5
17188,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17189,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17190,Hero Hunk Rear,25000,48587,0,8,150,1,5
17191,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17192,Honda CB Hornet,87000,140,0,3,160,10,4
17193,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17194,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17195,Hero CD Deluxe,18000,22824,0,8,100,30,5
17196,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17197,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17198,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17199,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17200,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17201,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17202,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17203,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17204,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17205,Royal Enfield Classic,87000,16336,0,7,350,104,1
17206,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17207,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17208,KTM RC 390cc,196700,13216,0,4,390,3,9
17209,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17210,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17211,Royal Enfield Classic,95500,18000,0,8,350,1,1
17212,Hero Passion Pro,32000,12000,0,6,100,1,5
17213,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17214,Hero Passion 100cc,15000,35000,1,19,100,388,5
17215,Hero Passion Pro,39000,22000,0,4,100,1,5
17216,TVS Apache RTR,30000,6639,0,9,180,19,0
17217,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17218,Hero Super Splendor,15600,84186,0,16,125,18,5
17219,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17220,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17221,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17222,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17223,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17224,Royal Enfield Classic,87000,16336,0,7,350,104,1
17225,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17226,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17227,KTM RC 390cc,196700,13216,0,4,390,3,9
17228,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17229,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17230,Royal Enfield Classic,95500,18000,0,8,350,1,1
17231,Hero Passion Pro,32000,12000,0,6,100,1,5
17232,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17233,Hero Passion 100cc,15000,35000,1,19,100,388,5
17234,Hero Passion Pro,39000,22000,0,4,100,1,5
17235,TVS Apache RTR,30000,6639,0,9,180,19,0
17236,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17237,Hero Super Splendor,15600,84186,0,16,125,18,5
17238,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17239,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17240,Honda CB Trigger,43000,42837,0,8,150,2,4
17241,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17242,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17243,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17244,Hero Passion 100cc,18000,3869,0,16,100,7,5
17245,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17246,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17247,Hero Hunk Rear,25000,48587,0,8,150,1,5
17248,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17249,Honda CB Hornet,87000,140,0,3,160,10,4
17250,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17251,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17252,Hero CD Deluxe,18000,22824,0,8,100,30,5
17253,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17254,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17255,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17256,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17257,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17258,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17259,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17260,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17261,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17262,Royal Enfield Classic,87000,16336,0,7,350,104,1
17263,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17264,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17265,KTM RC 390cc,196700,13216,0,4,390,3,9
17266,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17267,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17268,Royal Enfield Classic,95500,18000,0,8,350,1,1
17269,Hero Passion Pro,32000,12000,0,6,100,1,5
17270,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17271,Hero Passion 100cc,15000,35000,1,19,100,388,5
17272,Hero Passion Pro,39000,22000,0,4,100,1,5
17273,TVS Apache RTR,30000,6639,0,9,180,19,0
17274,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17275,Hero Super Splendor,15600,84186,0,16,125,18,5
17276,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17277,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17278,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17279,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17280,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17281,Royal Enfield Classic,87000,16336,0,7,350,104,1
17282,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17283,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17284,KTM RC 390cc,196700,13216,0,4,390,3,9
17285,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17286,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17287,Royal Enfield Classic,95500,18000,0,8,350,1,1
17288,Hero Passion Pro,32000,12000,0,6,100,1,5
17289,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17290,Hero Passion 100cc,15000,35000,1,19,100,388,5
17291,Hero Passion Pro,39000,22000,0,4,100,1,5
17292,TVS Apache RTR,30000,6639,0,9,180,19,0
17293,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17294,Hero Super Splendor,15600,84186,0,16,125,18,5
17295,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17296,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17297,Honda CB Trigger,43000,42837,0,8,150,2,4
17298,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17299,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17300,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17301,Hero Passion 100cc,18000,3869,0,16,100,7,5
17302,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17303,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17304,Hero Hunk Rear,25000,48587,0,8,150,1,5
17305,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17306,Honda CB Hornet,87000,140,0,3,160,10,4
17307,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17308,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17309,Hero CD Deluxe,18000,22824,0,8,100,30,5
17310,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17311,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17312,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17313,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17314,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17315,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17316,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17317,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17318,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17319,Royal Enfield Classic,87000,16336,0,7,350,104,1
17320,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17321,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17322,KTM RC 390cc,196700,13216,0,4,390,3,9
17323,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17324,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17325,Royal Enfield Classic,95500,18000,0,8,350,1,1
17326,Hero Passion Pro,32000,12000,0,6,100,1,5
17327,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17328,Hero Passion 100cc,15000,35000,1,19,100,388,5
17329,Hero Passion Pro,39000,22000,0,4,100,1,5
17330,TVS Apache RTR,30000,6639,0,9,180,19,0
17331,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17332,Hero Super Splendor,15600,84186,0,16,125,18,5
17333,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17334,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17335,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17336,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17337,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17338,Royal Enfield Classic,87000,16336,0,7,350,104,1
17339,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17340,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17341,KTM RC 390cc,196700,13216,0,4,390,3,9
17342,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17343,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17344,Royal Enfield Classic,95500,18000,0,8,350,1,1
17345,Hero Passion Pro,32000,12000,0,6,100,1,5
17346,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17347,Hero Passion 100cc,15000,35000,1,19,100,388,5
17348,Hero Passion Pro,39000,22000,0,4,100,1,5
17349,TVS Apache RTR,30000,6639,0,9,180,19,0
17350,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17351,Hero Super Splendor,15600,84186,0,16,125,18,5
17352,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17353,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17354,Honda CB Trigger,43000,42837,0,8,150,2,4
17355,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17356,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17357,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17358,Hero Passion 100cc,18000,3869,0,16,100,7,5
17359,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17360,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17361,Hero Hunk Rear,25000,48587,0,8,150,1,5
17362,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17363,Honda CB Hornet,87000,140,0,3,160,10,4
17364,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17365,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17366,Hero CD Deluxe,18000,22824,0,8,100,30,5
17367,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17368,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17369,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17370,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17371,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17372,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17373,Honda CB Trigger,43000,42837,0,8,150,2,4
17374,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17375,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17376,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17377,Hero Passion 100cc,18000,3869,0,16,100,7,5
17378,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17379,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17380,Hero Hunk Rear,25000,48587,0,8,150,1,5
17381,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17382,Honda CB Hornet,87000,140,0,3,160,10,4
17383,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17384,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17385,Hero CD Deluxe,18000,22824,0,8,100,30,5
17386,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17387,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17388,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17389,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17390,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17391,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17392,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17393,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17394,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17395,Royal Enfield Classic,87000,16336,0,7,350,104,1
17396,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17397,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17398,KTM RC 390cc,196700,13216,0,4,390,3,9
17399,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17400,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17401,Royal Enfield Classic,95500,18000,0,8,350,1,1
17402,Hero Passion Pro,32000,12000,0,6,100,1,5
17403,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17404,Hero Passion 100cc,15000,35000,1,19,100,388,5
17405,Hero Passion Pro,39000,22000,0,4,100,1,5
17406,TVS Apache RTR,30000,6639,0,9,180,19,0
17407,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17408,Hero Super Splendor,15600,84186,0,16,125,18,5
17409,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17410,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17411,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17412,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17413,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17414,Royal Enfield Classic,87000,16336,0,7,350,104,1
17415,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17416,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17417,KTM RC 390cc,196700,13216,0,4,390,3,9
17418,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17419,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17420,Royal Enfield Classic,95500,18000,0,8,350,1,1
17421,Hero Passion Pro,32000,12000,0,6,100,1,5
17422,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17423,Hero Passion 100cc,15000,35000,1,19,100,388,5
17424,Hero Passion Pro,39000,22000,0,4,100,1,5
17425,TVS Apache RTR,30000,6639,0,9,180,19,0
17426,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17427,Hero Super Splendor,15600,84186,0,16,125,18,5
17428,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17429,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17430,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17431,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17432,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17433,Royal Enfield Classic,87000,16336,0,7,350,104,1
17434,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
17435,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
17436,KTM RC 390cc,196700,13216,0,4,390,3,9
17437,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
17438,Yamaha Fazer 25,123000,14500,0,4,250,387,3
17439,Royal Enfield Classic,95500,18000,0,8,350,1,1
17440,Hero Passion Pro,32000,12000,0,6,100,1,5
17441,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
17442,Hero Passion 100cc,15000,35000,1,19,100,388,5
17443,Hero Passion Pro,39000,22000,0,4,100,1,5
17444,TVS Apache RTR,30000,6639,0,9,180,19,0
17445,Bajaj Avenger Street,60000,20373,0,6,220,1,6
17446,Hero Super Splendor,15600,84186,0,16,125,18,5
17447,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
17448,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17449,Honda CB Trigger,43000,42837,0,8,150,2,4
17450,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17451,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17452,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17453,Hero Passion 100cc,18000,3869,0,16,100,7,5
17454,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17455,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17456,Hero Hunk Rear,25000,48587,0,8,150,1,5
17457,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17458,Honda CB Hornet,87000,140,0,3,160,10,4
17459,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17460,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17461,Hero CD Deluxe,18000,22824,0,8,100,30,5
17462,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17463,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17464,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17465,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17466,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17467,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17468,Honda CB Trigger,43000,42837,0,8,150,2,4
17469,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17470,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17471,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17472,Hero Passion 100cc,18000,3869,0,16,100,7,5
17473,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17474,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17475,Hero Hunk Rear,25000,48587,0,8,150,1,5
17476,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17477,Honda CB Hornet,87000,140,0,3,160,10,4
17478,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17479,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17480,Hero CD Deluxe,18000,22824,0,8,100,30,5
17481,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17482,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17483,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17484,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17485,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17486,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
17487,Honda CB Trigger,43000,42837,0,8,150,2,4
17488,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
17489,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
17490,Royal Enfield Bullet,105000,20000,0,4,350,1,1
17491,Hero Passion 100cc,18000,3869,0,16,100,7,5
17492,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
17493,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
17494,Hero Hunk Rear,25000,48587,0,8,150,1,5
17495,Bajaj Avenger Street,70000,8000,0,5,220,3,6
17496,Honda CB Hornet,87000,140,0,3,160,10,4
17497,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
17498,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
17499,Hero CD Deluxe,18000,22824,0,8,100,30,5
17500,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
17501,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
17502,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
17503,Bajaj Dominar 400,139000,21300,0,4,400,7,6
17504,Bajaj Avenger Street,80000,7127,0,5,220,7,6
17505,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
17506,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
17507,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
17508,Bajaj Avenger Street,55005,6600,0,5,220,85,6
17509,Royal Enfield Classic,87000,16336,0,7,350,104,1
17510,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
